"","ASV","ISO","values"
"32638","ASV4320","LBH1_1492r",1
"32639","ASV4320","LBH4_1492r",1
"32640","ASV4320","LBH6_1492r",1
"32641","ASV4320","LWH2_1492r",1
"32642","ASV4320","LWH6_1492r",1
"32643","ASV4320","LWO4_1492r",1
"32644","ASV4320","LAT1_1492r",1
"32645","ASV4320","LTA5_1492r",1
"32646","ASV4321","LBH1_1492r",1
"32647","ASV4321","LBH4_1492r",1
"32648","ASV4321","LBH6_1492r",1
"32649","ASV4321","LWH2_1492r",1
"32650","ASV4321","LWH6_1492r",1
"32651","ASV4321","LWO4_1492r",1
"32652","ASV4321","LTA5_1492r",1
"32653","ASV4322","LBH1_1492r",1
"32654","ASV4322","LBH4_1492r",1
"32655","ASV4322","LBH6_1492r",1
"32656","ASV4322","LWH2_1492r",1
"32657","ASV4322","LWH6_1492r",1
"32658","ASV4322","LWO4_1492r",1
"32659","ASV4322","LTA5_1492r",1
"32660","ASV4323","LBH1_1492r",1
"32661","ASV4323","LBH4_1492r",1
"32662","ASV4323","LBH6_1492r",1
"32663","ASV4323","LWH2_1492r",1
"32664","ASV4323","LWH6_1492r",1
"32665","ASV4323","LWO4_1492r",1
"32666","ASV4323","LTA5_1492r",1
"32667","ASV4324","LBH1_1492r",1
"32668","ASV4324","LBH4_1492r",1
"32669","ASV4324","LBH6_1492r",1
"32670","ASV4324","LWH2_1492r",1
"32671","ASV4324","LWH6_1492r",1
"32672","ASV4324","LWO4_1492r",1
"32673","ASV4324","LTA5_1492r",1
"32674","ASV4325","LBH1_1492r",1
"32675","ASV4325","LBH4_1492r",1
"32676","ASV4325","LBH6_1492r",1
"32677","ASV4325","LWH2_1492r",1
"32678","ASV4325","LWH6_1492r",1
"32679","ASV4325","LWO4_1492r",1
"32680","ASV4325","LTA5_1492r",1
"32681","ASV4326","LBH1_1492r",1
"32682","ASV4326","LBH4_1492r",1
"32683","ASV4326","LBH6_1492r",1
"32684","ASV4326","LWH2_1492r",1
"32685","ASV4326","LWH6_1492r",1
"32686","ASV4326","LWO4_1492r",1
"32687","ASV4326","LTA5_1492r",1
"32688","ASV4327","LBH1_1492r",1
"32689","ASV4327","LBH4_1492r",1
"32690","ASV4327","LBH6_1492r",1
"32691","ASV4327","LWH2_1492r",1
"32692","ASV4327","LWH6_1492r",1
"32693","ASV4327","LWO4_1492r",1
"32694","ASV4327","LAT1_1492r",1
"32695","ASV4327","LTA5_1492r",1
"32696","ASV4328","LBH1_1492r",1
"32697","ASV4328","LBH4_1492r",1
"32698","ASV4328","LBH6_1492r",1
"32699","ASV4328","LWH2_1492r",1
"32700","ASV4328","LWH6_1492r",1
"32701","ASV4328","LWO4_1492r",1
"32702","ASV4328","LAT1_1492r",1
"32703","ASV4328","LTA5_1492r",1
"32704","ASV4329","LBH1_1492r",1
"32705","ASV4329","LBH4_1492r",1
"32706","ASV4329","LBH6_1492r",1
"32707","ASV4329","LWH2_1492r",1
"32708","ASV4329","LWH6_1492r",1
"32709","ASV4329","LWO4_1492r",1
"32710","ASV4329","LTA5_1492r",1
"32711","ASV4330","LBH1_1492r",1
"32712","ASV4330","LBH4_1492r",1
"32713","ASV4330","LBH6_1492r",1
"32714","ASV4330","LWH2_1492r",1
"32715","ASV4330","LWH6_1492r",1
"32716","ASV4330","LWO4_1492r",1
"32717","ASV4330","LTA5_1492r",1
"32718","ASV4331","LBH1_1492r",1
"32719","ASV4331","LBH4_1492r",1
"32720","ASV4331","LBH6_1492r",1
"32721","ASV4331","LWH2_1492r",1
"32722","ASV4331","LWH6_1492r",1
"32723","ASV4331","LWO4_1492r",1
"32724","ASV4331","LTA5_1492r",1
"32725","ASV4332","LBH1_1492r",1
"32726","ASV4332","LBH4_1492r",1
"32727","ASV4332","LBH6_1492r",1
"32728","ASV4332","LWH2_1492r",1
"32729","ASV4332","LWH6_1492r",1
"32730","ASV4332","LWO4_1492r",1
"32731","ASV4332","LTA5_1492r",1
"32732","ASV4333","LBH1_1492r",1
"32733","ASV4333","LBH4_1492r",1
"32734","ASV4333","LBH6_1492r",1
"32735","ASV4333","LWH2_1492r",1
"32736","ASV4333","LWH6_1492r",1
"32737","ASV4333","LWO4_1492r",1
"32738","ASV4333","LAT1_1492r",1
"32739","ASV4333","LTA5_1492r",1
"32740","ASV4334","LBH1_1492r",1
"32741","ASV4334","LBH4_1492r",1
"32742","ASV4334","LBH6_1492r",1
"32743","ASV4334","LWH2_1492r",1
"32744","ASV4334","LWH6_1492r",1
"32745","ASV4334","LWO4_1492r",1
"32746","ASV4334","LTA5_1492r",1
"32747","ASV4335","LBH1_1492r",1
"32748","ASV4335","LBH4_1492r",1
"32749","ASV4335","LBH6_1492r",1
"32750","ASV4335","LWH2_1492r",1
"32751","ASV4335","LWH6_1492r",1
"32752","ASV4335","LWO4_1492r",1
"32753","ASV4335","LTA5_1492r",1
"32754","ASV4336","LBH1_1492r",1
"32755","ASV4336","LBH4_1492r",1
"32756","ASV4336","LBH6_1492r",1
"32757","ASV4336","LWH2_1492r",1
"32758","ASV4336","LWH6_1492r",1
"32759","ASV4336","LWO4_1492r",1
"32760","ASV4336","LTA5_1492r",1
